username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
ChennaiMazhai;2015-12-01 16:50;2;0;"Today only 7 cm rain in Chennai, bt impact is disasterous as the Chennai bucket if full already! #chennaifloods #chennaimazhai #chennairains";;;#chennaifloods #chennaimazhai #chennairains;"671650022115553280";https://twitter.com/ChennaiMazhai/status/671650022115553280
dexilsam;2015-12-01 16:48;2;4;"Jesus can save us all. #PrayForChennai #ChennaiFloods #chennairains #JesusSaves pic.twitter.com/GjrR19YXqj";;;#PrayForChennai #ChennaiFloods #chennairains #JesusSaves;"671649584230240257";https://twitter.com/dexilsam/status/671649584230240257
sashibrowney;2015-12-01 16:48;2;0;"The drains are absolutely full at #nanganallur watch out for those houses at low lying areas @ChennaiRains #chennairains #ChennaiFloods";;@ChennaiRains;#nanganallur #chennairains #ChennaiFloods;"671649494459543552";https://twitter.com/sashibrowney/status/671649494459543552
intrepidwarf;2015-12-01 16:48;0;0;"@CNNIBNBreaking Chennai submerged! Feeling the wrath of the Rain gods #ChennaiFloods pic.twitter.com/dxN8jNtDmu";;@CNNIBNBreaking;#ChennaiFloods;"671649464973561856";https://twitter.com/intrepidwarf/status/671649464973561856
Madrassan;2015-12-01 16:47;10;2;"Perungalathur. #ChennaiRains #ChennaiFloods #TNRains pic.twitter.com/PkK1Qvi537";;;#ChennaiRains #ChennaiFloods #TNRains;"671649280482918400";https://twitter.com/Madrassan/status/671649280482918400
pregnancydost;2015-12-01 16:46;0;0;"Be safe #chennairains #ChennaiFloods https:// twitter.com/bbcweather/sta tus/671525404008648705 ";;;#chennairains #ChennaiFloods;"671649142368669696";https://twitter.com/pregnancydost/status/671649142368669696
subbs_93;2015-12-01 16:46;0;0;"Oh No!! Its already like night here.. Sooooo darkkk... #ChennaiRains #ChennaiFloods";;;#ChennaiRains #ChennaiFloods;"671649123565629440";https://twitter.com/subbs_93/status/671649123565629440
indbala91;2015-12-01 16:46;0;0;"If anyone wants Adventurous life ...... Just come to Chennai #chennairains #ChennaiFloods ....";;;#chennairains #ChennaiFloods;"671649037603368962";https://twitter.com/indbala91/status/671649037603368962
rsreenivaas;2015-12-01 16:46;0;1;"Ellam okay..!! But area la thanni illama irka #chennairains #ChennaiFloods https:// twitter.com/menongautham/s tatus/671269527875796992 ";;;#chennairains #ChennaiFloods;"671648973111750656";https://twitter.com/rsreenivaas/status/671648973111750656
MrigendraKkumar;2015-12-01 16:46;0;0;"Severe flood conditions at Urapakkam west chennai. Help needed #ndrf @NDRFHQ @bbctamil #ChennaiFloods pic.twitter.com/Tj9IVZAEdu";;@NDRFHQ @bbctamil;#ndrf #ChennaiFloods;"671648956837793792";https://twitter.com/MrigendraKkumar/status/671648956837793792
KhushbooW_24;2015-12-01 16:45;0;0;"#ChennaiFloods";;;#ChennaiFloods;"671648850742894592";https://twitter.com/KhushbooW_24/status/671648850742894592
KollywoodMedia;2015-12-01 16:45;7;6;" 30 118 . :97 #chennairains #chennaiweather #ChennaiFloods #Chennai #chennaitraffic";;;#chennairains #chennaiweather #ChennaiFloods #Chennai #chennaitraffic;"671648805805162496";https://twitter.com/KollywoodMedia/status/671648805805162496
dalme000;2015-12-01 16:45;0;0;"Too much of water in #Velachery If this rain continues for another day we may find it difficult to stay indoors #ChennaiFloods #ChennaiRains";;;#Velachery #ChennaiFloods #ChennaiRains;"671648793180303360";https://twitter.com/dalme000/status/671648793180303360
cherrysai1996;2015-12-01 16:45;0;0;"Rains in chennai be like This is my snap chat :D #chennairains #ChennaiFloods #rainsagain #ChennaiFloods pic.twitter.com/KTg13jpJeH";;;#chennairains #ChennaiFloods #rainsagain #ChennaiFloods;"671648781482373120";https://twitter.com/cherrysai1996/status/671648781482373120
respectjaisurya;2015-12-01 16:45;1;0;"Started again to pour!!! #ChennaiRains #ChennaiFloods #CHE #LetsFootball";;;#ChennaiRains #ChennaiFloods #CHE #LetsFootball;"671648751639920640";https://twitter.com/respectjaisurya/status/671648751639920640
rdsouza11;2015-12-01 16:44;2;1;"Rain in #Chennai looks far from over. rain clouds ready to move into tamil nadu #chennaiweather #ChennaiFloods pic.twitter.com/iaKaJg05qa";;;#Chennai #chennaiweather #ChennaiFloods;"671648502783479808";https://twitter.com/rdsouza11/status/671648502783479808
Om_Kash;2015-12-01 16:43;23;16;"Current status of Chrompet :( #chennaiweather #ChennaiFloods #chennairains @sri50 GST road drowned like anything!!! pic.twitter.com/Fjz83xRs5N";;@sri50;#chennaiweather #ChennaiFloods #chennairains;"671648413646127104";https://twitter.com/Om_Kash/status/671648413646127104
imaravindkes;2015-12-01 16:43;22;17;"Chennai airport #chennairains #ChennaiFloods pic.twitter.com/umTgvsobwi";;;#chennairains #ChennaiFloods;"671648412010344448";https://twitter.com/imaravindkes/status/671648412010344448
KameeniChhori;2015-12-01 16:43;174;80;"Oh, the irony. State WATER resources MANAGMENT it seems. #chennairains #ChennaiFloods pic.twitter.com/5VYsq5659o";;;#chennairains #ChennaiFloods;"671648294549004289";https://twitter.com/KameeniChhori/status/671648294549004289
iSinghRohit;2015-12-01 16:42;0;0;"@SkymetWeather #ChennaiFloods #chennairains https:// twitter.com/umasudhir/stat us/671646809798782976 ";;@SkymetWeather;#ChennaiFloods #chennairains;"671648154077368321";https://twitter.com/iSinghRohit/status/671648154077368321
LiveMonologue;2015-12-01 16:42;8;4;"RT @DrRamSaran Pray for chennai #chennairains #ChennaiFloods #chennaisinking #pray http:// bit.ly/1NkwHgK pic.twitter.com/rErx3hQr8t";;@DrRamSaran;#chennairains #ChennaiFloods #chennaisinking #pray;"671648103217258496";https://twitter.com/LiveMonologue/status/671648103217258496
balaji_seo;2015-12-01 16:42;9;3;"When ground water has no where else to go. #chennairains #ChennaiFloods @ChennaiRains pic.twitter.com/qtjdVYPSeG";Bengaluru, India;@ChennaiRains;#chennairains #ChennaiFloods;"671648071420280833";https://twitter.com/balaji_seo/status/671648071420280833
Madrassan;2015-12-01 16:41;4;2;"So far Chennai has received 11cm rain since 8.30 am today. #chennairains #TNRains #ChennaiFloods";;;#chennairains #TNRains #ChennaiFloods;"671647884748582913";https://twitter.com/Madrassan/status/671647884748582913
ChennaiMazhai;2015-12-01 16:41;0;0;"650 families along Adyar river bank have been evacuated owing to flood alert! #chennaifloods #chennaimazhai #chennaiweather #chennairains";;;#chennaifloods #chennaimazhai #chennaiweather #chennairains;"671647859045826560";https://twitter.com/ChennaiMazhai/status/671647859045826560
TrendsBangalore;2015-12-01 16:41;3;0;"#chennaifloods is now trending in #Bangalore http:// trendsmap.com/in/bangalore";Bengaluru, India;;#chennaifloods #Bangalore;"671647858525790208";https://twitter.com/TrendsBangalore/status/671647858525790208
AriyaVijay;2015-12-01 16:40;1;2;"#Chennai , : #chennairains #ChennaiFloods";;;#Chennai #chennairains #ChennaiFloods;"671647632083685379";https://twitter.com/AriyaVijay/status/671647632083685379
ChennaiMazhai;2015-12-01 16:40;3;0;"ALERT - Poondi lake outflow increased to 36,000 cusecs! Ppl along this channel move to safer! #chennaifloods #chennaimazhai #chennairains";;;#chennaifloods #chennaimazhai #chennairains;"671647612651438081";https://twitter.com/ChennaiMazhai/status/671647612651438081
allin01place;2015-12-01 16:40;2;0;"#Perungulathur lake broken... Water level reached till knee level. #chennairains #chennaiweather #ChennaiFloods http:// fb.me/1Y0SuXjhk";;;#Perungulathur #chennairains #chennaiweather #ChennaiFloods;"671647569198587904";https://twitter.com/allin01place/status/671647569198587904
publictvnews;2015-12-01 16:40;1;1;" . . 2/2 #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671647452525654017";https://twitter.com/publictvnews/status/671647452525654017
CXBusters;2015-12-01 16:39;0;1;"Lots of rumours going around, let's be sensible before we share. #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671647333210128384";https://twitter.com/CXBusters/status/671647333210128384
publictvnews;2015-12-01 16:39;1;1;" , 1/2 #chennairains #ChennaiFloods #Bengaluru";;;#chennairains #ChennaiFloods #Bengaluru;"671647256823623680";https://twitter.com/publictvnews/status/671647256823623680
amartadi;2015-12-01 16:38;0;0;"#chennairains #chennaiweather #ChennaiFloods https:// twitter.com/umasudhir/stat us/671646809798782976 ";;;#chennairains #chennaiweather #ChennaiFloods;"671647151190122496";https://twitter.com/amartadi/status/671647151190122496
shravang;2015-12-01 16:38;0;0;"Lol a bus has its tyre stuck in one of the potholes. Couldn't take a picture :/ #chennairains #chennaifloods";;;#chennairains #chennaifloods;"671647013046321153";https://twitter.com/shravang/status/671647013046321153
Santhoshattwit;2015-12-01 16:37;0;0;"Perungulathur lake broken... Water level reached till knee level. #chennairains #chennaiweather #ChennaiFloods pic.twitter.com/gG3RzEfogZ";;;#chennairains #chennaiweather #ChennaiFloods;"671646890484633600";https://twitter.com/Santhoshattwit/status/671646890484633600
GovinMaz;2015-12-01 16:37;0;2;"Nungambakkam In Floods #ChennaiFloods pic.twitter.com/gOKIUFSnld";;;#ChennaiFloods;"671646866484805632";https://twitter.com/GovinMaz/status/671646866484805632
shibli1972;2015-12-01 16:37;1;3;"10 th +2 . #ChennaiFloods";;;#ChennaiFloods;"671646751216898048";https://twitter.com/shibli1972/status/671646751216898048
woodooz;2015-12-01 16:37;0;1;" MAYHEM. #chennairains #chennaiweather #ChennaiFloods #ChennaiDrowning #chennai #chennairainupdates";;;#chennairains #chennaiweather #ChennaiFloods #ChennaiDrowning #chennai #chennairainupdates;"671646746804535297";https://twitter.com/woodooz/status/671646746804535297
EmSuren;2015-12-01 16:37;1;0;"#chennairains Monthly rainfall normal for #Chennai in December is 191 mm, city has received 170 mm on Day 1. #chennaiweather #ChennaiFloods";;;#chennairains #Chennai #chennaiweather #ChennaiFloods;"671646729830162432";https://twitter.com/EmSuren/status/671646729830162432
BLUE_KVR;2015-12-01 16:36;0;0;"Cosmic dance of rain #ChennaiFloods #chennairains sad to chennai peoples !!!";;;#ChennaiFloods #chennairains;"671646615157870592";https://twitter.com/BLUE_KVR/status/671646615157870592
AlwaysKNA;2015-12-01 16:36;25;35;"#VELACHERY road.. Stay safe guys... #Chennairains #chennairainupdates #chennaifloods #Share pic.twitter.com/asE2I13L1m";Sholinganallur, India;;#VELACHERY #Chennairains #chennairainupdates #chennaifloods #Share;"671646545452789760";https://twitter.com/AlwaysKNA/status/671646545452789760
ChennaiMazhai;2015-12-01 16:35;0;0;"Flash News - Chennai schools & colleges declared holiday tomorrow! #chennaimazhai #chennairains #chennaiweather #chennaifloods";;;#chennaimazhai #chennairains #chennaiweather #chennaifloods;"671646361368981504";https://twitter.com/ChennaiMazhai/status/671646361368981504
pooji11;2015-12-01 16:35;0;0;"Heavy showers stalls life here @chennai #chennai rains #Chennaifloods pic.twitter.com/GkCitPGIcU";;@chennai;#chennai #Chennaifloods;"671646354632871936";https://twitter.com/pooji11/status/671646354632871936
emceeaarjay;2015-12-01 16:34;73;32;". @SkymetWeather #chennairains Mamallapuram's Perumal Temple nearly submerged, 60 km from #Chennai . #ChennaiFloods pic.twitter.com/j1saRbf4eO";;@SkymetWeather;#chennairains #Chennai #ChennaiFloods;"671645970573058048";https://twitter.com/emceeaarjay/status/671645970573058048
vasudevan_k;2015-12-01 16:34;0;7;"Home made Onion pakoda as evening snacks to go with #chennairains #ChennaiFloods pic.twitter.com/AZ5gA624VZ";;;#chennairains #ChennaiFloods;"671645958833242112";https://twitter.com/vasudevan_k/status/671645958833242112
iSinghRohit;2015-12-01 16:33;3;0;". @SkymetWeather #chennairains #ChennaiFloods Some help. https:// twitter.com/iParamanand/st atus/671645140486742016 ";;@SkymetWeather;#chennairains #ChennaiFloods;"671645873789517824";https://twitter.com/iSinghRohit/status/671645873789517824
tamil_films;2015-12-01 16:32;9;13;"#Chennai , : #chennairains #ChennaiFloods";;;#Chennai #chennairains #ChennaiFloods;"671645653311709184";https://twitter.com/tamil_films/status/671645653311709184
ChennaiMazhai;2015-12-01 16:32;1;0;"Satellite image shows possibility of worse rain to follow. Stay safe #chennaimazhai #chennaifloods #chennairains pic.twitter.com/a4pGcSKRYc";;;#chennaimazhai #chennaifloods #chennairains;"671645486269358080";https://twitter.com/ChennaiMazhai/status/671645486269358080
Madrassan;2015-12-01 16:32;115;43;"When ground water has no where else to go. #ChennaiRains #ChennaiFloods #TNRains pic.twitter.com/V0O3ET7pCm";;;#ChennaiRains #ChennaiFloods #TNRains;"671645439800664067";https://twitter.com/Madrassan/status/671645439800664067
tallboykarthik;2015-12-01 16:31;0;0;"People in #Adyar take care . Be Indoors. #chennairains #ChennaiFloods https:// twitter.com/ChennaiRains/s tatus/671627865331404801 ";;;#Adyar #chennairains #ChennaiFloods;"671645349316943872";https://twitter.com/tallboykarthik/status/671645349316943872
daishail;2015-12-01 16:30;0;1;"Aaj brown hai pani pani pani, pani pani pani!! #ChennaiFloods";;;#ChennaiFloods;"671645094827548672";https://twitter.com/daishail/status/671645094827548672
BaluMahe;2015-12-01 16:30;0;0;"Current Situation at Chromepet. Very bad scene. #chennairains #ChennaiFloods pic.twitter.com/ltzAAYWuZL";Riyadh, Kingdom of Saudi Arabia;;#chennairains #ChennaiFloods;"671644982617497600";https://twitter.com/BaluMahe/status/671644982617497600
GM_MTDC;2015-12-01 16:29;0;0;"P Chidambaram under #ChennaiFloods malicious onslaught https:// twitter.com/firstpost/stat us/671643855746416640 ";;;#ChennaiFloods;"671644694753898496";https://twitter.com/GM_MTDC/status/671644694753898496
Ck_Mohammed;2015-12-01 16:28;3;4;"hahahahahha! Ulti! #chennairains #tnrains #chennaiweather #ChennaiFloods #Chennai pic.twitter.com/ytu1hURpOi";;;#chennairains #tnrains #chennaiweather #ChennaiFloods #Chennai;"671644568643702784";https://twitter.com/Ck_Mohammed/status/671644568643702784
azhagi_;2015-12-01 16:28;1;2;"Why dont @arrahman donate 50% of the profit from #NenjeEzhu concert for #ChennaiFloods relief fund?";;@arrahman;#NenjeEzhu #ChennaiFloods;"671644531201183744";https://twitter.com/azhagi_/status/671644531201183744
Ashok_SelvanFC;2015-12-01 16:28;0;2;"" @AshokSelvan : http:// osm-in.github.io/flood-map/chen nai.html#11/13.0000/80.2000/-30 Please use this map if you're travelling by road.. Stay safe people. #ChennaiFloods #chennairains "";;@AshokSelvan;#11 #ChennaiFloods #chennairains;"671644441275445248";https://twitter.com/Ashok_SelvanFC/status/671644441275445248
raghunathan_ps;2015-12-01 16:28;1;1;"It's official now. #SpreadTheWord #StayIndoor #StaySafe #ChennaiRains #ChennaiFloods pic.twitter.com/XtCyR62znx";;;#SpreadTheWord #StayIndoor #StaySafe #ChennaiRains #ChennaiFloods;"671644426112909312";https://twitter.com/raghunathan_ps/status/671644426112909312
DrRamSaran;2015-12-01 16:28;2;2;"Pray for chennai #chennairains #ChennaiFloods #chennaisinking #pray pic.twitter.com/021IbOR8ET";Egmore Nungambakkam, India;;#chennairains #ChennaiFloods #chennaisinking #pray;"671644412221349888";https://twitter.com/DrRamSaran/status/671644412221349888
CXBusters;2015-12-01 16:26;0;0;"How do u know Chennai is badly affected? When there is not even single tele sales call. #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671644045446283264";https://twitter.com/CXBusters/status/671644045446283264
ChennaiMazhai;2015-12-01 16:26;0;0;"Several complaints to EB office on smoke smell of wire here & there! Please avoid stepping out in water! #chennaimazhai #chennaifloods";;;#chennaimazhai #chennaifloods;"671643964831698944";https://twitter.com/ChennaiMazhai/status/671643964831698944
WifaqulUlama;2015-12-01 16:25;0;4;"@WifaqulUlama Clogged #Waterways of #Chennai http://www. thehindu.com/news/cities/ch ennai/the-clogged-waterways-of-chennai/article6963665.ece #Chennairains #ChennaiFloods pic.twitter.com/yA2MkAZZBH";;@WifaqulUlama;#Waterways #Chennai #Chennairains #ChennaiFloods;"671643903402070016";https://twitter.com/WifaqulUlama/status/671643903402070016
mj_madhavan;2015-12-01 16:25;0;0;"Adyar river (in Chennai) in spate... #Chennaifloods";;;#Chennaifloods;"671643783667122177";https://twitter.com/mj_madhavan/status/671643783667122177
srikanth_kv;2015-12-01 16:25;0;0;"People lending helping hand to those in need! #ChennaiFloods https:// twitter.com/Madrassan/stat us/671633458205069312 ";;;#ChennaiFloods;"671643736669970434";https://twitter.com/srikanth_kv/status/671643736669970434
radhikasan;2015-12-01 16:24;43;7;"A fantastic initiative, this! A crowdsourced effort to map inundated roads in #Chennai . Most useful. http:// osm-in.github.io/flood-map/chen nai.html#11/13.0000/80.2000/-30 #ChennaiFloods";Chennai, India;;#Chennai #11 #ChennaiFloods;"671643538279403520";https://twitter.com/radhikasan/status/671643538279403520
