username	date	retweets	favorites	text	geo	mentions	hashtags	id	permalink
my2bit	01-12-2015 13:03	0	1	Scary pictures from all over #Chennai where is Ammas Ark? #ChennaiRains #ChennaiFloods			#Chennai #ChennaiRains #ChennaiFloods	671592882357166080	https://twitter.com/my2bit/status/671592882357166080
Sundh_ar	01-12-2015 13:02	0	1	MY DEAR #MLAs #MPs #CM ! #TNGovt You have bribed enough money from us					
maheshkumarse	01-12-2015 13:02	0	1	@prabhurk22 Share with tags #ChennaiRains #ChennaiFloods		@prabhurk22	#ChennaiRains #ChennaiFloods	671592659446661120	https://twitter.com/maheshkumarse/status/671592659446661120
chennaivision	01-12-2015 13:01	2	4	#Chennai rain today https:// youtu.be/wuAGGJDaI9E via @YouTube #chennairains #chennaiweather #ChennaiFloods #chennaiweatherupdate		@YouTube	#Chennai #chennairains #chennaiweather #ChennaiFloods #chennaiweatherupdate	671592540722692096	https://twitter.com/chennaivision/status/671592540722692096
SamayamTamil	01-12-2015 13:01	2	2	 : http:// tamil.samayam.com/news/tamil-nad u/rain-continues-for-next-3-days/articleshow/49994622.cms #chennairains #ChennaiFloods pic.twitter.com/weP5hQTVLt			#chennairains #ChennaiFloods	671592532141207552	https://twitter.com/SamayamTamil/status/671592532141207552
chennaivision	01-12-2015 13:00	0	3	#Chennai rain today https:// youtu.be/iMSTjbIjjDs via @YouTube #chennairains #chennaiweather #ChennaiFloods		@YouTube	#Chennai #chennairains #chennaiweather #ChennaiFloods	671592129768980480	https://twitter.com/chennaivision/status/671592129768980480
chetansaini1991	01-12-2015 12:59	2	0	@SkymetWeather #chennairains #chennaiweather #ChennaiFloods https:// twitter.com/TarakAbimani/s tatus/671590694700507137 		@SkymetWeather	#chennairains #chennaiweather #ChennaiFloods	671591909006008320	https://twitter.com/chetansaini1991/status/671591909006008320
Atulisgood	01-12-2015 12:59	0	0	Situation @Chennai ..Incessant rains					
Vel_Alan	01-12-2015 12:55	0	0	Timely Video :) #chennaifloods #chennairain http:// fb.me/3ts8IZXzP			#chennaifloods #chennairain	671590906261168129	https://twitter.com/Vel_Alan/status/671590906261168129
magicofmusic07	01-12-2015 12:54	0	0	CHENNAI IS FLOODED GLORIOUSLY ALL OVER AGAIN :( :( #ChennaiFloods #chennairains			#ChennaiFloods #chennairains	671590688023166976	https://twitter.com/magicofmusic07/status/671590688023166976
pravi66	01-12-2015 12:53	0	0	@AnnaDravidaMK Please put some order about leave for Offices also #chennairains #ChennaiFloods #ChennaiDrowning #ChennaiOfficeGoers		@AnnaDravidaMK	#chennairains #ChennaiFloods #ChennaiDrowning #ChennaiOfficeGoers	671590511828844545	https://twitter.com/pravi66/status/671590511828844545
daknews	01-12-2015 12:52	2	2	Why are national news channels					
tamil_films	01-12-2015 12:52	53	19	Flood alert issued by #chennai collector #chennairains #ChennaiFloods Please Make Sure Everyone Receives This pic.twitter.com/stuWqRsMwv			#chennai #chennairains #ChennaiFloods	671590058944663552	https://twitter.com/tamil_films/status/671590058944663552
NARENDRASANTHO1	01-12-2015 12:52	0	0	#chennairains #ChennaiFloods Global Warming Effects are pretty showing up to the whole world as Chennai is drowning Best teacher is Nature			#chennairains #ChennaiFloods	671590050543460354	https://twitter.com/NARENDRASANTHO1/status/671590050543460354
ImSbalan	01-12-2015 12:51	0	0	Rains pouring heavily in chennai :( Be safe people. Hope nature will stop its intensity soon. #Chennairains #Chennaifloods			#Chennairains #Chennaifloods	671589936244461569	https://twitter.com/ImSbalan/status/671589936244461569
ArunPrat	01-12-2015 12:51	0	1	Perumbakkam lake is almost full and medavkkam-Sholingnallur road will b closed anytime. So avoid if possibl #chennairains #ChennaiFloods			#chennairains #ChennaiFloods	671589888693682176	https://twitter.com/ArunPrat/status/671589888693682176
Atulisgood	01-12-2015 12:50	0	0	Situation is really turned from bad to worse #ChennaiFloods			#ChennaiFloods	671589786608529408	https://twitter.com/Atulisgood/status/671589786608529408
karthik93	01-12-2015 12:50	0	0	@Uber_Chennai @ChennaiyinFC I don't think there will be a match today! #ChennaiFloods #chennairains		@Uber_Chennai @ChennaiyinFC	#ChennaiFloods #chennairains	671589734490083328	https://twitter.com/karthik93/status/671589734490083328
Vel_Alan	01-12-2015 12:50	0	0	Timing Video :) #chennairain #chennaiunderwater #chennaifloods http:// fb.me/RMBd1ep5			#chennairain #chennaiunderwater #chennaifloods	671589577753288704	https://twitter.com/Vel_Alan/status/671589577753288704
maheshkumarse	01-12-2015 12:50	36	19	Breaking:- Stay safe guys... #Chennai is sinking... #ChennaiFloods #ChennaRains @maheshkumarse pic.twitter.com/7TAdtYbCsn		@maheshkumarse	#Chennai #ChennaiFloods #ChennaRains	671589563467325440	https://twitter.com/maheshkumarse/status/671589563467325440
ShankarsTweet	01-12-2015 12:49	0	0	#chennairain #chennai #chennaifloods https:// twitter.com/ibnlive/status /671584966183010306 			#chennairain #chennai #chennaifloods	671589533830529024	https://twitter.com/ShankarsTweet/status/671589533830529024
Satire_politics	01-12-2015 12:49	1	0	Kuduvancheri					
c_chithra	01-12-2015 12:49	0	0	@SkymetWeather Even the #ChennaiFloods came in handy for Biswanath Gosh @TheHindu to bash people for speaking against @aamir_khan .	Egmore Nungambakkam				
iSinghRohit	01-12-2015 12:48	0	0	@SkymetWeather #chennairains #ChennaiFloods https:// twitter.com/ASH54083/statu s/671588628674424832 		@SkymetWeather	#chennairains #ChennaiFloods	671589194125316096	https://twitter.com/iSinghRohit/status/671589194125316096
ASH54083	01-12-2015 12:46	170	79	OMG luk at dos waves feels lik a sea kelambakkam road #ChennaiFloods #chennairains #ChennaiDrowning #chennaiweather pic.twitter.com/pnL1CoP38I			#ChennaiFloods #chennairains #ChennaiDrowning #chennaiweather	671588628674424832	https://twitter.com/ASH54083/status/671588628674424832
karthik93	01-12-2015 12:45	0	1	And there goes the power. Wonder how many days I'll have to be in the Stone Age! #ChennaiFloods #ChennaiRains			#ChennaiFloods #ChennaiRains	671588440039788544	https://twitter.com/karthik93/status/671588440039788544
BuyRiceBack	01-12-2015 12:45	2	1	Happy #GivingTuesday ! Our #Charity partners are taking part raising funds for community hit by the #ChennaiFloods http://www. mynameiskumar.org			#GivingTuesday #Charity #ChennaiFloods	671588436340555776	https://twitter.com/BuyRiceBack/status/671588436340555776
ArunPrat	01-12-2015 12:45	0	0	Mcity employees kindly alert and leave at the earliest #chennairains #ChennaiFloods https:// twitter.com/MadrasBachelor /status/671586674132975616 			#chennairains #ChennaiFloods	671588430988513280	https://twitter.com/ArunPrat/status/671588430988513280
this_s_seenu	01-12-2015 12:43	3	0	 #HeavyRain #ChennaiFloods			#HeavyRain #ChennaiFloods	671587980469919744	https://twitter.com/this_s_seenu/status/671587980469919744
halovivek	01-12-2015 12:43	2	1	#chennairains #ChennaiFloods pic.twitter.com/splA8OhCJz			#chennairains #ChennaiFloods	671587873267671042	https://twitter.com/halovivek/status/671587873267671042
halovivek	01-12-2015 12:42	2	2	#chennairains #ChennaiFloods pic.twitter.com/PMxAiJDkUn			#chennairains #ChennaiFloods	671587751846785024	https://twitter.com/halovivek/status/671587751846785024
Kavinkumarrv	01-12-2015 12:41	2	1	@ChennaiRains #chennairains #ChennaiFloods #chennaiweather pic.twitter.com/FYORD8eT5q		@ChennaiRains	#chennairains #ChennaiFloods #chennaiweather	671587438033158144	https://twitter.com/Kavinkumarrv/status/671587438033158144
hariprasath_hp	01-12-2015 12:40	0	0	#ChennaiFloods Everyone stranded in our area @the_hindu @timesofindia @ndtv		@the_hindu @timesofindia @ndtv	#ChennaiFloods	671587218327248896	https://twitter.com/hariprasath_hp/status/671587218327248896
ArunrBits	01-12-2015 12:40	1	0	Velachery-Tambaram road is blocked near Selaiyur due to lake breach. #chennairains #chennaifloods			#chennairains #chennaifloods	671587101687726080	https://twitter.com/ArunrBits/status/671587101687726080
ASH54083	01-12-2015 12:40	5	3	Worst situation in mudichur .. People being saved in Bulldozer #chennaifloods #chennaiweather pic.twitter.com/UMGApJsBPL			#chennaifloods #chennaiweather	671587036550180864	https://twitter.com/ASH54083/status/671587036550180864
hariprasath_hp	01-12-2015 12:39	0	0	#ChennaiFloods In New Perungalthur Police not allowing vehicles to cross a small floor bridge there is a threat of breaking off @the_hindu		@the_hindu	#ChennaiFloods	671586805590958080	https://twitter.com/hariprasath_hp/status/671586805590958080
chennaitodaynew	01-12-2015 12:37	0	0	 #rain #chennairains #chennaiweather #chennaitraffic #ChennaiFloods @chennaitodaynew #Chennai		@chennaitodaynew	#rain #chennairains #chennaiweather #chennaitraffic #ChennaiFloods #Chennai	671586505043738625	https://twitter.com/chennaitodaynew/status/671586505043738625
hariprasath_hp	01-12-2015 12:36	0	0	Update #ChennaiFloods New Perungalathur lake broken We all under flood waters @timesofindia @ndtv @the_hindu		@timesofindia @ndtv @the_hindu	#ChennaiFloods	671586239796129792	https://twitter.com/hariprasath_hp/status/671586239796129792
mkrishdn	01-12-2015 12:36	5	7	@chennaiweather #chennairains flood near Thina thanthi office					
GuruKnow_S	01-12-2015 12:35	0	0	its again raining...Please Avoid traveling @ChennaiRains #OMR #chennaifloods #chennaiweather		@ChennaiRains	#OMR #chennaifloods #chennaiweather	671585958890889220	https://twitter.com/GuruKnow_S/status/671585958890889220
ArunPrat	01-12-2015 12:34	0	0	Stay safe #chennairains #ChennaiFloods https:// twitter.com/ChennaiConnect /status/671569953829457920 			#chennairains #ChennaiFloods	671585527489949697	https://twitter.com/ArunPrat/status/671585527489949697
venkat_r7	01-12-2015 12:32	0	0	From #chennairains to #ChennaiFloods soon to #chennaisinks @chennaiweather		@chennaiweather	#chennairains #ChennaiFloods #chennaisinks	671585241732018176	https://twitter.com/venkat_r7/status/671585241732018176
bgfaraz	01-12-2015 12:29	3	3	"WHEN I PURCHASED PLOT IN CHENNAI DEVELOPER PROMISED WATER 15 FEET BELOW GROUND. NOW IT'S 15 FEET ABOVE GROUND"" #ChennaiFloods"""	Sholinganallur				
manivannan14889	01-12-2015 12:26	2	1	Kindle					
sattish_viswa	01-12-2015 12:25	0	0	@narendramodi sir don't go behind the development always look sometime on disasters too #chennairains #chennaiweather #ChennaiFloods		@narendramodi	#chennairains #chennaiweather #ChennaiFloods	671583277396844544	https://twitter.com/sattish_viswa/status/671583277396844544
Ratheesh_tweets	01-12-2015 12:24	1	0	Chennai sinks again.! The whole #OMR is flooded.! Rain doesn't seem to cease.! #ChennaiRains #ChennaiFloods			#OMR #ChennaiRains #ChennaiFloods	671583037017169921	https://twitter.com/Ratheesh_tweets/status/671583037017169921
lauvanya	01-12-2015 12:21	7	7	@ChennaiRains @chennaiweather #ChennaiRains #ChennaiFloods https:// twitter.com/karunaiimaLar/ status/671575067688505344 		@ChennaiRains @chennaiweather	#ChennaiRains #ChennaiFloods	671582278666031104	https://twitter.com/lauvanya/status/671582278666031104
balajimoorthy	01-12-2015 12:18	0	1	 # #chennairains #chennaiweather #ChennaiFloods			# #chennairains #chennaiweather #ChennaiFloods	671581688997257216	https://twitter.com/balajimoorthy/status/671581688997257216
anandakonar	01-12-2015 12:17	1	0	Flooding					
ArunPrat	01-12-2015 12:16	0	0	RT Alert people update from Chemberambakkam #chennairains #ChennaiFloods stay safe! pic.twitter.com/f4btUrPonv			#chennairains #ChennaiFloods	671581211060490241	https://twitter.com/ArunPrat/status/671581211060490241
ChennaiRains	01-12-2015 12:14	33	19	Rainfall in and around Chennai till 11:30 AM today (3 hours) #ChennaiFloods #chennairains pic.twitter.com/nuOdEEVMpb			#ChennaiFloods #chennairains	671580657462714368	https://twitter.com/ChennaiRains/status/671580657462714368
thanthitv	01-12-2015 12:14	45	47	 .. .. - https:// youtu.be/6FUdIvJc9fM #ChennaiRains #ChennaiFloods			#ChennaiRains #ChennaiFloods	671580625913159680	https://twitter.com/thanthitv/status/671580625913159680
balajimoorthy	01-12-2015 12:14	0	1	 #chennairains #ChennaiFloods https:// twitter.com/kurumbuvivek/s tatus/671573729214791681 			#chennairains #ChennaiFloods	671580625841889280	https://twitter.com/balajimoorthy/status/671580625841889280
riderselva	01-12-2015 12:14	0	0	Ennama ipadi panreengalema #chennaiweather #chennairains #ChennaiFloods	Egmore Nungambakkam				
maheshkumarse	01-12-2015 12:11	2	2	Finally the great #JCB is in my street now... #chennairains #ChennaiFloods pic.twitter.com/1HfZiJwP0e			#JCB #chennairains #ChennaiFloods	671579893390536704	https://twitter.com/maheshkumarse/status/671579893390536704
SunithaSarathy	01-12-2015 12:10	1	9	Pls Tc all of u. #chennairains #ChennaiFloods and all the other rain hit places in Tamil Nadu.			#chennairains #ChennaiFloods	671579600456142848	https://twitter.com/SunithaSarathy/status/671579600456142848
rengavijay	01-12-2015 12:09	0	0	Going by the intensity of @ChennaiRains automotive wipers needs another mode #Intermittent #Low #High & #Chennaimonsoon #ChennaiFloods		@ChennaiRains	#Intermittent #Low #High #Chennaimonsoon #ChennaiFloods	671579309329539073	https://twitter.com/rengavijay/status/671579309329539073
